work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_type
2022,Senior,Full-time,Data Engineer,207700,US,50,US,Medium,Hybrid
2023,Executive,Full-time,Business Intelligence Analyst,220800,US,100,US,Medium,Remote
2024,Mid-level,Full-time,AI Engineer,159300,GB,100,GB,Large,Remote
2021,Entry-level,Full-time,AI Engineer,52500,ES,100,ES,Medium,Remote
2021,Entry-level,Full-time,Machine Learning Engineer,76400,FR,100,FR,Medium,Remote
2024,Senior,Full-time,Data Scientist,282600,NL,50,US,Large,Hybrid
2022,Senior,Full-time,Data Scientist,195900,US,100,US,Small,Remote
2024,Entry-level,Full-time,Business Intelligence Analyst,64600,GB,50,GB,Medium,Hybrid
2022,Senior,Full-time,Research Scientist,224800,US,100,US,Small,Remote
2024,Senior,Full-time,Data Scientist,273300,US,0,US,Medium,Onsite
2022,Mid-level,Full-time,Data Analyst,90100,AU,100,AU,Medium,Remote
2023,Senior,Part-time,Machine Learning Engineer,172000,US,100,US,Medium,Remote
2021,Mid-level,Full-time,Data Scientist,165500,US,100,US,Large,Remote
2021,Senior,Full-time,Data Scientist,229100,US,100,US,Large,Remote
2021,Senior,Full-time,Data Engineer,151400,US,100,AU,Medium,Remote
2020,Executive,Full-time,Machine Learning Engineer,323100,US,50,US,Medium,Hybrid
2022,Entry-level,Full-time,Machine Learning Engineer,100400,US,0,CH,Medium,Onsite
2024,Executive,Full-time,Data Scientist,241500,CA,50,CA,Large,Hybrid
2024,Mid-level,Full-time,Business Intelligence Analyst,60600,ES,0,ES,Medium,Onsite
2022,Executive,Contract,AI Engineer,234600,US,100,NL,Medium,Remote
2020,Entry-level,Full-time,Research Scientist,37000,IN,100,IN,Large,Remote
2024,Mid-level,Full-time,Analytics Engineer,98000,JP,50,JP,Large,Hybrid
2024,Mid-level,Full-time,Business Intelligence Analyst,118900,US,100,US,Large,Remote
2024,Senior,Full-time,Machine Learning Engineer,277700,US,100,US,Medium,Remote
2021,Mid-level,Full-time,Data Engineer,177700,US,0,US,Medium,Onsite
2022,Senior,Full-time,Research Scientist,77900,IN,0,IN,Medium,Onsite
2024,Senior,Full-time,Data Engineer,181300,US,0,US,Large,Onsite
2024,Mid-level,Full-time,Data Scientist,158700,US,50,US,Small,Hybrid
2021,Mid-level,Full-time,AI Engineer,162200,US,50,US,Medium,Hybrid
2023,Mid-level,Full-time,Data Scientist,158000,DE,0,US,Large,Onsite
2021,Senior,Full-time,Analytics Engineer,151400,CA,100,CA,Small,Remote
2023,Mid-level,Full-time,Data Analyst,101700,US,50,US,Small,Hybrid
2024,Entry-level,Full-time,Machine Learning Engineer,122200,US,100,US,Small,Remote
2023,Mid-level,Full-time,Analytics Engineer,90200,NL,100,NL,Small,Remote
2023,Senior,Freelance,Data Engineer,47000,IN,50,IN,Small,Hybrid
2023,Senior,Full-time,Analytics Engineer,132800,FR,0,FR,Medium,Onsite
2022,Senior,Full-time,Data Architect,196500,CA,100,CA,Large,Remote
2024,Executive,Full-time,Data Scientist,299300,US,0,US,Small,Onsite
2024,Senior,Full-time,Data Architect,159600,DE,0,DE,Medium,Onsite
2022,Executive,Full-time,AI Engineer,298600,US,100,US,Small,Remote
2023,Senior,Full-time,Data Scientist,273600,US,100,US,Medium,Remote
2024,Senior,Freelance,Research Scientist,200500,IN,0,US,Medium,Onsite
2023,Senior,Full-time,Data Engineer,289700,US,100,US,Medium,Remote
2024,Entry-level,Full-time,Data Analyst,76700,US,0,US,Small,Onsite
2023,Mid-level,Full-time,Research Scientist,154500,GB,0,GB,Large,Onsite
2023,Mid-level,Full-time,Analytics Engineer,142500,GB,0,US,Large,Onsite
2023,Entry-level,Full-time,Data Analyst,88000,US,100,US,Medium,Remote
2021,Senior,Full-time,Data Analyst,113700,US,50,US,Medium,Hybrid
2023,Mid-level,Full-time,Data Analyst,94700,SG,0,SG,Medium,Onsite
2023,Mid-level,Full-time,Business Intelligence Analyst,102200,CH,0,CH,Small,Onsite
2023,Mid-level,Full-time,Data Scientist,160400,DE,0,US,Medium,Onsite
2021,Senior,Full-time,Analytics Engineer,215700,US,50,US,Large,Hybrid
2023,Senior,Full-time,Data Engineer,141500,FR,100,FR,Large,Remote
2023,Entry-level,Full-time,Data Engineer,113900,US,0,US,Medium,Onsite
2022,Senior,Full-time,Machine Learning Engineer,213800,US,0,US,Large,Onsite
2024,Senior,Full-time,Machine Learning Engineer,344200,US,50,US,Large,Hybrid
2022,Senior,Full-time,Machine Learning Engineer,219700,US,100,US,Small,Remote
2024,Senior,Full-time,Research Scientist,181500,FR,0,FR,Medium,Onsite
2024,Senior,Full-time,Machine Learning Engineer,256500,US,0,US,Large,Onsite
2023,Executive,Full-time,Data Analyst,186100,US,100,US,Small,Remote
2024,Senior,Full-time,Research Scientist,241800,US,50,US,Medium,Hybrid
2023,Mid-level,Contract,Business Intelligence Analyst,116400,US,0,US,Large,Onsite
2021,Mid-level,Full-time,Data Scientist,153500,US,50,US,Small,Hybrid
2022,Entry-level,Full-time,Data Architect,105100,US,100,US,Large,Remote
2024,Entry-level,Full-time,Data Scientist,102300,US,100,US,Small,Remote
2024,Senior,Full-time,Machine Learning Engineer,140500,US,0,ES,Large,Onsite
2021,Executive,Full-time,Research Scientist,267500,US,100,US,Large,Remote
2024,Mid-level,Full-time,Research Scientist,144500,US,100,US,Medium,Remote
2024,Entry-level,Full-time,Machine Learning Engineer,51400,IN,100,IN,Medium,Remote
2024,Executive,Full-time,Data Analyst,228300,US,0,US,Large,Onsite
2022,Entry-level,Full-time,AI Engineer,94100,FR,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Engineer,164000,US,50,US,Medium,Hybrid
2023,Senior,Full-time,Analytics Engineer,203200,US,50,US,Medium,Hybrid
2023,Senior,Full-time,Data Engineer,174900,GB,0,GB,Medium,Onsite
2024,Senior,Full-time,Data Scientist,251900,CH,100,CH,Medium,Remote
2024,Senior,Full-time,Analytics Engineer,177600,US,50,US,Medium,Hybrid
2023,Executive,Full-time,Data Analyst,245100,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Analyst,63500,ES,100,ES,Small,Remote
2024,Senior,Full-time,Analytics Engineer,188800,GB,0,GB,Medium,Onsite
2022,Senior,Full-time,Business Intelligence Analyst,155300,US,50,US,Medium,Hybrid
2021,Mid-level,Full-time,Data Architect,153500,US,100,CA,Large,Remote
2023,Mid-level,Full-time,Machine Learning Engineer,56800,IN,100,IN,Small,Remote
2024,Senior,Full-time,Data Scientist,158000,JP,50,JP,Large,Hybrid
2023,Entry-level,Full-time,AI Engineer,81000,GB,100,GB,Small,Remote
2023,Entry-level,Full-time,AI Engineer,83700,JP,0,JP,Medium,Onsite
2021,Entry-level,Full-time,Data Analyst,53400,US,0,US,Medium,Onsite
2023,Executive,Full-time,Analytics Engineer,223600,GB,50,GB,Medium,Hybrid
2022,Mid-level,Full-time,Data Architect,113300,DE,0,DE,Medium,Onsite
2024,Mid-level,Full-time,Research Scientist,141900,US,0,CA,Large,Onsite
2021,Executive,Full-time,Data Engineer,103600,PT,100,PT,Large,Remote
2022,Senior,Full-time,Data Scientist,152000,PL,100,PL,Medium,Remote
2024,Executive,Full-time,Research Scientist,86400,BR,0,BR,Large,Onsite
2023,Mid-level,Freelance,Data Engineer,172400,US,50,US,Large,Hybrid
2024,Senior,Full-time,Research Scientist,187200,US,0,US,Medium,Onsite
2024,Senior,Full-time,Data Scientist,70600,IN,0,IN,Large,Onsite
2022,Senior,Full-time,Data Science Manager,250000,US,100,US,Large,Remote
2024,Senior,Full-time,Machine Learning Engineer,199400,NL,100,GB,Small,Remote
2024,Executive,Full-time,Machine Learning Engineer,234500,US,0,US,Small,Onsite
2022,Senior,Full-time,Business Intelligence Analyst,149900,GB,100,GB,Large,Remote
2024,Mid-level,Full-time,Data Scientist,122500,CA,0,CA,Medium,Onsite
2023,Senior,Full-time,Data Architect,214600,US,100,US,Small,Remote
2021,Mid-level,Full-time,Data Scientist,155900,US,50,US,Small,Hybrid
2022,Entry-level,Full-time,Machine Learning Engineer,67000,FR,100,FR,Small,Remote
2023,Senior,Full-time,Data Architect,125800,PT,0,PT,Medium,Onsite
2023,Senior,Full-time,Data Engineer,270100,US,100,US,Medium,Remote
2021,Entry-level,Full-time,AI Engineer,102400,PL,100,CA,Small,Remote
2022,Senior,Full-time,Data Engineer,189800,SG,0,US,Large,Onsite
2023,Mid-level,Full-time,Data Engineer,129000,CA,0,US,Medium,Onsite
2023,Senior,Full-time,Data Scientist,180500,CA,100,CA,Small,Remote
2024,Entry-level,Full-time,Business Intelligence Analyst,70300,ES,0,ES,Medium,Onsite
2024,Mid-level,Full-time,Data Analyst,107300,US,0,US,Medium,Onsite
2020,Executive,Contract,AI Engineer,306700,US,50,US,Large,Hybrid
2021,Entry-level,Full-time,Data Analyst,67700,US,0,US,Large,Onsite
2023,Senior,Full-time,Research Scientist,193100,CA,50,CA,Large,Hybrid
2024,Entry-level,Full-time,Data Engineer,110400,US,0,US,Medium,Onsite
2024,Executive,Part-time,Business Intelligence Analyst,151600,US,100,US,Medium,Remote
2024,Entry-level,Full-time,Machine Learning Engineer,221000,US,0,US,Large,Onsite
2023,Entry-level,Full-time,Data Analyst,70600,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Research Scientist,105500,FR,0,FR,Medium,Onsite
2021,Executive,Full-time,Data Engineer,285300,US,100,US,Large,Remote
2022,Senior,Full-time,Machine Learning Engineer,251000,US,100,US,Medium,Remote
2022,Mid-level,Full-time,Business Intelligence Analyst,62000,PT,100,PT,Large,Remote
2023,Senior,Full-time,Data Engineer,139200,FR,100,FR,Medium,Remote
2022,Senior,Full-time,Data Architect,195800,US,100,US,Large,Remote
2024,Senior,Full-time,Data Scientist,192700,US,0,US,Medium,Onsite
2022,Entry-level,Full-time,Data Science Manager,105400,US,0,US,Medium,Onsite
2023,Mid-level,Full-time,Data Analyst,127400,US,0,US,Large,Onsite
2024,Mid-level,Full-time,Data Scientist,74300,FR,0,FR,Small,Onsite
2022,Senior,Full-time,Machine Learning Engineer,128900,ES,100,FR,Medium,Remote
2024,Senior,Full-time,Data Engineer,197600,US,0,US,Large,Onsite
2023,Entry-level,Full-time,Machine Learning Engineer,122800,US,0,US,Medium,Onsite
2024,Mid-level,Contract,Machine Learning Engineer,193000,US,50,US,Medium,Hybrid
2024,Mid-level,Full-time,Data Analyst,138800,US,100,US,Large,Remote
2024,Mid-level,Full-time,Data Engineer,134800,US,0,US,Medium,Onsite
2022,Executive,Full-time,Data Scientist,133900,US,0,ES,Small,Onsite
2023,Entry-level,Full-time,Data Scientist,97900,US,0,US,Small,Onsite
2022,Senior,Full-time,Data Analyst,46400,IN,50,IN,Medium,Hybrid
2022,Senior,Full-time,Research Scientist,77200,US,50,IN,Small,Hybrid
2023,Mid-level,Full-time,Business Intelligence Analyst,116500,US,0,US,Medium,Onsite
2024,Mid-level,Part-time,Data Scientist,81700,US,0,US,Small,Onsite
2023,Senior,Contract,Data Analyst,143700,US,50,US,Medium,Hybrid
2024,Senior,Full-time,Data Analyst,179200,GB,100,GB,Medium,Remote
2022,Senior,Full-time,Machine Learning Engineer,283900,US,100,US,Large,Remote
2021,Mid-level,Full-time,Data Analyst,122800,US,100,US,Large,Remote
2024,Entry-level,Full-time,Machine Learning Engineer,90700,GB,0,GB,Medium,Onsite
2023,Senior,Full-time,Data Engineer,187100,US,0,US,Medium,Onsite
2022,Entry-level,Full-time,Data Engineer,48500,ES,100,ES,Medium,Remote
2021,Mid-level,Full-time,Data Engineer,126400,GB,50,GB,Large,Hybrid
2022,Mid-level,Full-time,Data Analyst,113300,CH,0,CH,Large,Onsite
2024,Executive,Full-time,Data Science Manager,552900,US,100,US,Large,Remote
2023,Mid-level,Full-time,Machine Learning Engineer,300900,US,100,US,Large,Remote
2023,Senior,Full-time,Data Engineer,290600,US,100,US,Large,Remote
2023,Senior,Part-time,Data Analyst,78400,US,0,US,Medium,Onsite
2024,Mid-level,Full-time,Business Intelligence Analyst,104700,US,0,US,Medium,Onsite
2024,Entry-level,Full-time,Data Engineer,32900,IN,0,IN,Medium,Onsite
2023,Senior,Full-time,Research Scientist,129900,ES,100,ES,Medium,Remote
2021,Mid-level,Full-time,Data Engineer,51600,IN,100,IN,Medium,Remote
2024,Mid-level,Full-time,Business Intelligence Analyst,106100,US,100,US,Medium,Remote
2020,Senior,Full-time,Data Analyst,69100,PL,0,PL,Large,Onsite
2024,Entry-level,Full-time,Data Engineer,54500,JP,100,JP,Small,Remote
2023,Mid-level,Contract,Data Analyst,116100,NL,0,GB,Large,Onsite
2023,Senior,Full-time,Data Engineer,187600,US,100,US,Medium,Remote
2024,Entry-level,Full-time,Research Scientist,156500,US,50,US,Medium,Hybrid
2023,Executive,Full-time,Analytics Engineer,146500,ES,50,ES,Medium,Hybrid
2024,Senior,Full-time,Data Architect,197700,US,100,US,Medium,Remote
2023,Entry-level,Full-time,Data Engineer,68100,ES,0,ES,Large,Onsite
2022,Senior,Full-time,Data Analyst,153100,NL,100,US,Medium,Remote
2024,Mid-level,Contract,Business Intelligence Analyst,116500,US,0,US,Large,Onsite
2023,Mid-level,Full-time,Machine Learning Engineer,147200,US,0,US,Medium,Onsite
2021,Mid-level,Full-time,Data Engineer,115200,GB,0,GB,Medium,Onsite
2022,Senior,Full-time,Data Engineer,233400,US,100,CH,Medium,Remote
2023,Entry-level,Full-time,Data Analyst,34600,US,100,PT,Medium,Remote
2022,Entry-level,Full-time,Machine Learning Engineer,77400,GB,100,GB,Medium,Remote
2023,Entry-level,Full-time,Machine Learning Engineer,111700,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Analyst,82900,AU,0,AU,Large,Onsite
2024,Senior,Full-time,Data Scientist,252800,JP,0,US,Medium,Onsite
2021,Senior,Full-time,AI Engineer,184800,GB,0,GB,Large,Onsite
2024,Entry-level,Full-time,AI Engineer,83200,DE,50,DE,Medium,Hybrid
2024,Senior,Full-time,Data Scientist,179600,DE,100,US,Small,Remote
2021,Senior,Full-time,Data Scientist,162500,CA,50,CA,Large,Hybrid
2024,Senior,Full-time,Analytics Engineer,179100,GB,0,GB,Large,Onsite
2022,Senior,Full-time,Data Scientist,62300,BR,100,BR,Small,Remote
2021,Senior,Full-time,Research Scientist,154300,US,0,US,Small,Onsite
2023,Entry-level,Full-time,Analytics Engineer,54800,ES,0,SG,Medium,Onsite
2023,Executive,Full-time,Analytics Engineer,203000,GB,50,GB,Medium,Hybrid
2023,Senior,Full-time,Data Engineer,213400,US,50,US,Medium,Hybrid
2024,Entry-level,Full-time,Data Analyst,73900,US,0,US,Small,Onsite
2023,Mid-level,Full-time,Data Analyst,118900,CH,0,CH,Medium,Onsite
2024,Senior,Freelance,Research Scientist,216600,US,0,US,Medium,Onsite
2023,Senior,Part-time,Data Scientist,105100,US,100,US,Medium,Remote
2023,Executive,Full-time,Machine Learning Engineer,256100,JP,0,JP,Medium,Onsite
2022,Senior,Freelance,Data Scientist,180400,AU,100,AU,Medium,Remote
2023,Entry-level,Full-time,Data Analyst,33900,CA,50,CA,Small,Hybrid
2023,Mid-level,Full-time,Data Scientist,197200,US,50,US,Medium,Hybrid
2024,Mid-level,Full-time,Analytics Engineer,120800,US,0,CA,Medium,Onsite
2022,Entry-level,Full-time,Business Intelligence Analyst,62300,US,100,US,Medium,Remote
2023,Entry-level,Full-time,Data Engineer,30100,IN,0,IN,Large,Onsite
2022,Senior,Full-time,Data Science Manager,142900,ES,0,ES,Medium,Onsite
2023,Executive,Full-time,Data Engineer,184700,CA,0,CA,Small,Onsite
2022,Mid-level,Full-time,Data Science Manager,200700,US,100,US,Medium,Remote
2022,Senior,Full-time,Data Engineer,144600,GB,100,GB,Medium,Remote
2023,Mid-level,Full-time,Data Scientist,119400,GB,0,ES,Large,Onsite
2022,Entry-level,Full-time,Data Science Manager,131900,US,0,US,Large,Onsite
2022,Executive,Full-time,Data Engineer,316500,US,0,US,Large,Onsite
2023,Senior,Full-time,Data Analyst,132000,US,100,US,Medium,Remote
2020,Mid-level,Full-time,Data Scientist,104800,DE,50,DE,Medium,Hybrid
2020,Senior,Full-time,Data Scientist,201500,US,100,US,Medium,Remote
2021,Senior,Full-time,Research Scientist,182500,US,100,US,Medium,Remote
2022,Senior,Full-time,Business Intelligence Analyst,170400,US,100,US,Large,Remote
2024,Senior,Full-time,Data Scientist,311000,CH,50,CH,Large,Hybrid
2024,Mid-level,Full-time,Data Engineer,82700,ES,0,ES,Large,Onsite
2024,Senior,Full-time,Analytics Engineer,209300,US,50,US,Medium,Hybrid
2023,Mid-level,Full-time,Data Scientist,152000,US,0,US,Medium,Onsite
2022,Entry-level,Full-time,Data Engineer,95000,US,0,US,Large,Onsite
2023,Executive,Full-time,Data Scientist,353200,US,100,US,Large,Remote
2023,Entry-level,Full-time,Data Engineer,134400,CH,0,CH,Large,Onsite
2023,Executive,Full-time,AI Engineer,202300,FR,0,FR,Medium,Onsite
2024,Senior,Full-time,Machine Learning Engineer,278200,US,0,US,Medium,Onsite
2022,Mid-level,Full-time,Data Scientist,159900,US,0,US,Medium,Onsite
2021,Mid-level,Full-time,Machine Learning Engineer,160000,US,0,US,Medium,Onsite
2021,Executive,Full-time,Machine Learning Engineer,242800,US,0,US,Medium,Onsite
2021,Mid-level,Full-time,Analytics Engineer,56200,PL,50,PL,Medium,Hybrid
2024,Senior,Full-time,Research Scientist,191400,CA,0,CA,Large,Onsite
2021,Senior,Full-time,Data Engineer,177900,GB,100,CA,Medium,Remote
2024,Senior,Full-time,Data Scientist,315100,US,50,US,Medium,Hybrid
2022,Mid-level,Full-time,Data Analyst,114900,US,0,US,Medium,Onsite
2023,Senior,Full-time,Analytics Engineer,160900,US,0,US,Medium,Onsite
2024,Mid-level,Full-time,Machine Learning Engineer,236300,US,50,US,Medium,Hybrid
2021,Entry-level,Full-time,Data Science Manager,80300,CA,0,CA,Small,Onsite
2023,Senior,Full-time,Analytics Engineer,150900,DE,100,DE,Medium,Remote
2024,Senior,Full-time,Data Analyst,118200,SG,100,SG,Medium,Remote
2023,Senior,Full-time,AI Engineer,76300,BR,0,BR,Medium,Onsite
2023,Senior,Full-time,Data Scientist,212300,US,0,US,Large,Onsite
2022,Executive,Full-time,Analytics Engineer,198500,GB,100,GB,Medium,Remote
2021,Senior,Full-time,Business Intelligence Analyst,100600,ES,100,ES,Large,Remote
2021,Senior,Full-time,Business Intelligence Analyst,107500,NL,100,NL,Medium,Remote
2020,Senior,Full-time,Machine Learning Engineer,129500,GB,0,GB,Medium,Onsite
2022,Mid-level,Full-time,Data Analyst,89400,US,100,US,Small,Remote
2024,Executive,Full-time,Machine Learning Engineer,401800,US,0,US,Large,Onsite
2024,Senior,Full-time,Data Scientist,187500,US,100,US,Medium,Remote
2022,Mid-level,Full-time,Data Analyst,78200,GB,100,GB,Medium,Remote
2024,Entry-level,Full-time,Business Intelligence Analyst,92300,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Engineer,156400,US,50,US,Large,Hybrid
2024,Entry-level,Full-time,Data Science Manager,57100,IN,0,IN,Large,Onsite
2023,Senior,Full-time,AI Engineer,246500,AU,0,AU,Medium,Onsite
2024,Senior,Full-time,Data Analyst,118900,DE,0,DE,Small,Onsite
2021,Mid-level,Full-time,Data Scientist,114800,US,0,US,Medium,Onsite
2024,Entry-level,Full-time,Data Engineer,144800,US,50,US,Large,Hybrid
2024,Senior,Full-time,AI Engineer,230600,US,0,US,Small,Onsite
2024,Senior,Full-time,AI Engineer,266000,US,0,US,Medium,Onsite
2022,Senior,Full-time,Business Intelligence Analyst,143500,US,0,US,Medium,Onsite
2022,Senior,Full-time,Data Engineer,159300,US,0,US,Medium,Onsite
2022,Senior,Full-time,Data Scientist,209700,US,0,US,Large,Onsite
2023,Entry-level,Full-time,Data Architect,77000,DE,0,DE,Medium,Onsite
2022,Entry-level,Full-time,Business Intelligence Analyst,66000,US,0,US,Medium,Onsite
2021,Executive,Full-time,Data Analyst,191600,US,100,US,Medium,Remote
2024,Mid-level,Full-time,Data Science Manager,115500,JP,0,JP,Medium,Onsite
2023,Mid-level,Contract,Data Science Manager,177400,US,0,US,Large,Onsite
2023,Senior,Full-time,Research Scientist,219800,US,100,US,Medium,Remote
2023,Mid-level,Full-time,Data Engineer,191300,JP,100,US,Medium,Remote
2022,Executive,Full-time,Data Scientist,203700,DE,0,DE,Medium,Onsite
2024,Senior,Full-time,Data Science Manager,168400,PT,100,PT,Medium,Remote
2024,Mid-level,Full-time,Data Engineer,163900,US,50,US,Medium,Hybrid
2021,Entry-level,Full-time,Data Engineer,106200,US,50,US,Large,Hybrid
2022,Mid-level,Full-time,Data Scientist,166100,US,100,US,Medium,Remote
2023,Entry-level,Full-time,Business Intelligence Analyst,49200,DE,50,DE,Large,Hybrid
2023,Senior,Full-time,Machine Learning Engineer,197300,GB,0,GB,Medium,Onsite
2024,Mid-level,Full-time,Machine Learning Engineer,177100,US,0,US,Medium,Onsite
2023,Entry-level,Full-time,Analytics Engineer,81600,US,50,US,Medium,Hybrid
2023,Senior,Full-time,Analytics Engineer,167200,NL,0,NL,Medium,Onsite
2023,Senior,Freelance,Data Analyst,126500,US,100,US,Large,Remote
2023,Senior,Full-time,Data Analyst,153600,US,50,CA,Medium,Hybrid
2023,Entry-level,Full-time,Data Scientist,117000,CH,100,CH,Large,Remote
2023,Senior,Full-time,Analytics Engineer,271200,US,50,US,Large,Hybrid
2023,Senior,Full-time,Analytics Engineer,191100,US,0,US,Medium,Onsite
2024,Executive,Full-time,Machine Learning Engineer,368000,US,50,US,Large,Hybrid
2024,Senior,Full-time,Analytics Engineer,154400,IN,100,US,Small,Remote
