work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,EN,FT,AI Engineer,54000.0,PL,0.0,PL,M
2023,EN,FT,Business Intelligence Analyst,51300.0,GB,50.0,GB,M
2024,MI,FT,Data Analyst,81100.0,DE,50.0,DE,L
2024,EX,FT,Data Architect,273200.0,CA,50.0,CA,M
2023,EX,FT,Machine Learning Engineer,367600.0,US,50.0,US,M
2020,MI,FT,Research Scientist,166600.0,US,100.0,US,L
2023,SE,FT,Data Scientist,189400.0,US,50.0,US,M
2023,MI,FT,Business Intelligence Analyst,105500.0,US,0.0,US,M
2021,SE,FT,Data Scientist,84200.0,PL,100.0,PL,S
2021,MI,FT,Data Scientist,109400.0,US,0.0,US,S
2022,SE,FL,Data Engineer,166800.0,US,0.0,US,L
2022,EN,FT,Research Scientist,77100.0,DE,0.0,DE,M
2023,MI,FT,Data Scientist,162200.0,DE,0.0,US,M
2021,MI,FT,Data Scientist,118200.0,US,100.0,US,S
2023,MI,FT,Business Intelligence Analyst,114800.0,US,100.0,US,L
2022,SE,FT,Data Analyst,96300.0,GB,100.0,GB,S
2024,EN,FT,Machine Learning Engineer,115400.0,US,0.0,US,M
2024,EX,FT,Data Scientist,241500.0,CA,50.0,CA,L
2023,SE,FT,Data Engineer,231700.0,US,100.0,US,M
2020,EN,FT,AI Engineer,62100.0,GB,0.0,GB,M
2022,SE,FT,Machine Learning Engineer,257800.0,US,0.0,US,L
2024,MI,FT,Data Analyst,138300.0,US,0.0,US,M
2021,EX,FT,Data Architect,358400.0,US,100.0,US,M
2023,MI,FT,Data Analyst,150100.0,US,100.0,US,L
2024,EN,FT,Machine Learning Engineer,133400.0,US,0.0,US,M
2024,SE,FT,Data Architect,264800.0,US,0.0,US,M
2022,MI,FT,Data Scientist,202200.0,CA,100.0,CA,M
2023,SE,FT,Analytics Engineer,150400.0,ES,50.0,ES,L
2020,MI,FT,Machine Learning Engineer,166300.0,US,0.0,US,M
2024,EN,FT,Data Science Manager,146800.0,US,0.0,US,M
2022,MI,FT,Data Engineer,175900.0,US,50.0,US,M
2023,EX,FT,Analytics Engineer,86100.0,BR,0.0,BR,M
2023,SE,FT,AI Engineer,153700.0,JP,0.0,JP,M
2023,EX,FT,Data Analyst,191100.0,US,0.0,US,M
2023,SE,FT,Machine Learning Engineer,251000.0,US,50.0,US,M
2024,SE,FT,Research Scientist,146800.0,PL,50.0,PL,L
2024,SE,FT,Data Engineer,179700.0,CA,100.0,CA,M
2023,EN,FT,Data Analyst,53900.0,US,0.0,US,M
2021,MI,FT,Analytics Engineer,135800.0,US,100.0,US,M
2023,MI,FT,Data Scientist,120500.0,NL,0.0,NL,M
2024,EX,FT,Data Analyst,89300.0,IN,100.0,IN,M
2024,EN,FT,Machine Learning Engineer,133700.0,US,0.0,US,L
2021,MI,FT,Data Engineer,146400.0,US,100.0,US,L
2021,SE,FT,Data Engineer,73200.0,IN,100.0,IN,L
2024,MI,FT,Machine Learning Engineer,208100.0,US,100.0,US,M
2024,EN,FT,Machine Learning Engineer,121400.0,AU,0.0,AU,M
2022,MI,FT,Machine Learning Engineer,197400.0,US,0.0,US,M
2022,MI,FT,Data Analyst,116100.0,US,100.0,US,M
2024,MI,FT,Data Analyst,115100.0,US,0.0,US,S
2023,EN,FT,Machine Learning Engineer,149900.0,US,50.0,US,M
2022,EN,FT,Data Scientist,95300.0,US,50.0,US,L
2020,EN,FT,Business Intelligence Analyst,72400.0,US,50.0,US,M
2021,EN,FT,Data Scientist,64500.0,DE,100.0,DE,M
2023,SE,FT,Business Intelligence Analyst,202400.0,CH,100.0,CH,M
2023,SE,FT,Data Engineer,106100.0,ES,50.0,ES,S
2022,EN,FT,Data Architect,137300.0,US,100.0,US,M
2021,SE,FT,Data Engineer,185600.0,CA,100.0,CA,L
2024,EX,FT,Analytics Engineer,261900.0,US,0.0,US,L
2022,EX,FT,Data Engineer,336400.0,US,100.0,US,L
2024,SE,FT,Machine Learning Engineer,159000.0,US,100.0,JP,L
2021,SE,FT,AI Engineer,200500.0,US,50.0,US,S
2024,MI,FT,Business Intelligence Analyst,144800.0,US,100.0,US,L
2023,SE,FT,Data Scientist,205000.0,US,100.0,US,L
2023,MI,CT,Data Scientist,196200.0,US,0.0,US,M
2023,SE,FT,Analytics Engineer,128300.0,US,100.0,US,S
2024,SE,FT,Data Scientist,200500.0,US,0.0,US,M
2023,MI,FL,Data Analyst,126900.0,US,100.0,US,M
2023,EN,FT,Machine Learning Engineer,83500.0,US,50.0,GB,M
2022,EN,FT,Data Science Manager,129600.0,US,100.0,US,L
2024,EX,FT,Data Analyst,119500.0,FR,0.0,FR,S
2024,EN,FT,Data Engineer,123900.0,US,100.0,US,L
2021,MI,FT,Data Analyst,97300.0,US,0.0,US,L
2023,MI,FT,Data Architect,207500.0,US,0.0,US,L
2024,SE,FT,Business Intelligence Analyst,136000.0,GB,0.0,GB,M
2022,SE,FT,Data Engineer,224500.0,PT,0.0,US,M
2021,SE,FT,Research Scientist,114200.0,DE,0.0,DE,L
2021,EN,FL,Data Analyst,64700.0,US,0.0,US,L
2021,MI,FT,Machine Learning Engineer,209200.0,CH,100.0,CH,S
2024,EX,FT,Business Intelligence Analyst,237600.0,US,0.0,US,L
2022,SE,FT,Analytics Engineer,158000.0,US,100.0,US,S
2022,EN,FT,Data Scientist,63300.0,JP,0.0,JP,L
2024,MI,FT,Data Analyst,65300.0,JP,0.0,ES,M
2022,SE,FT,Data Science Manager,231300.0,CH,100.0,CH,S
2023,MI,FT,Data Engineer,167900.0,US,0.0,US,L
2021,EX,FT,Data Engineer,246900.0,US,0.0,US,M
2023,SE,FT,Data Scientist,264500.0,US,100.0,US,L
2024,SE,FT,Data Engineer,161200.0,GB,50.0,GB,M
2023,MI,FT,Data Scientist,46800.0,BR,0.0,BR,L
2022,SE,FT,Machine Learning Engineer,102200.0,PT,50.0,PT,L
2024,EN,FT,Data Analyst,81500.0,US,0.0,GB,L
2023,SE,FT,Data Scientist,164300.0,DE,0.0,DE,L
2023,MI,FT,Machine Learning Engineer,201800.0,US,0.0,US,M
2022,MI,FT,Business Intelligence Analyst,111200.0,CA,100.0,CA,M
2023,SE,FT,Business Intelligence Analyst,198800.0,US,50.0,US,L
2023,MI,FT,Business Intelligence Analyst,117100.0,US,100.0,US,M
2023,MI,FT,AI Engineer,53900.0,IN,0.0,IN,L
2022,EN,FT,Data Scientist,93400.0,US,50.0,US,M
2023,MI,FT,Research Scientist,62900.0,IN,100.0,IN,M
2023,MI,FT,Analytics Engineer,132200.0,US,50.0,US,M
2024,SE,FT,AI Engineer,310600.0,CA,0.0,CA,L
2022,MI,FT,Analytics Engineer,157800.0,US,100.0,US,M
2024,EN,FT,AI Engineer,107400.0,CA,0.0,CA,M
2023,SE,FT,Machine Learning Engineer,266300.0,US,0.0,US,M
2023,EN,FT,Data Analyst,39600.0,JP,0.0,JP,M
2022,MI,FT,Data Science Manager,210800.0,US,0.0,US,L
2023,MI,FT,Business Intelligence Analyst,115600.0,US,100.0,US,L
2021,SE,FT,Analytics Engineer,116700.0,US,0.0,FR,L
2022,MI,FT,Data Scientist,126500.0,FR,0.0,FR,M
2024,SE,FT,Research Scientist,335700.0,US,50.0,US,M
2024,SE,FL,Data Scientist,132100.0,SG,0.0,SG,S
2022,MI,FT,Business Intelligence Analyst,134500.0,CA,0.0,CA,L
2020,SE,FT,Data Scientist,191700.0,US,100.0,US,L
2023,SE,FT,Data Analyst  ,97900.0,PT,0.0,PT,
2023,MI,FT,Data Architect,95900.0,ES,50.0,ES,M
2023,EX,FT,Business Intelligence Analyst,258100.0,US,50.0,US,M
2022,EN,FT,Business Intelligence Analyst,39600.0,ES,100.0,ES,L
2022,EX,FT,Data Scientist,342100.0,US,100.0,US,L
2023,EX,FT,Business Intelligence Analyst,187000.0,GB,50.0,GB,L
2023,SE,FT,Data Scientist,105600.0,ES,0.0,ES,M
2023,EX,FT,Data Analyst,209000.0,US,100.0,US,M
2021,MI,FT,Data Scientist,80600.0,ES,100.0,ES,S
2023,SE,FT,Business Intelligence Analyst,112000.0,GB,50.0,GB,M
2024,EX,FT,Data Analyst,268500.0,US,0.0,US,L
2023,SE,FT,Data Engineer,185600.0,US,0.0,US,M
2024,MI,FT,Data Engineer,226600.0,US,0.0,US,M
2020,SE,FT,Machine Learning Engineer,205000.0,US,100.0,US,S
2023,SE,FT,Machine Learning Engineer,301500.0,US,100.0,US,L
2023,SE,FT,Business Intelligence Analyst,188800.0,JP,100.0,US,M
2024,SE,FT,Data Engineer,206500.0,CA,0.0,CA,M
2023,MI,FL,Data Science Manager,173700.0,CA,,CA,M
2022,SE,FT,Data Scientist,223900.0,US,100.0,US,L
2022,SE,FT,Analytics Engineer,121400.0,JP,0.0,JP,M
2023,MI,FT,Data Engineer,132800.0,US,0.0,US,L
2021,MI,FT,Research Scientist,99900.0,GB,100.0,GB,M
2024,EN,FT,Data Engineer,131600.0,US,0.0,US,L
2021,SE,FT,Data Engineer,156700.0,US,0.0,US,S
2023,SE,FT,AI Engineer,210700.0,DE,100.0,FR,L
2022,SE,FT,Data Engineer,181700.0,US,100.0,US,M
2023,SE,FT,Data Engineer,262000.0,US,100.0,GB,M
2020,EX,FT,Business Intelligence Analyst,233000.0,US,50.0,US,L
2023,MI,FT,Data Scientist,190200.0,US,100.0,US,L
2023,SE,FT,Data Scientist,127800.0,DE,0.0,DE,M
2023,SE,FT,Data Engineer,160000.0,CA,0.0,CA,L
2020,MI,FT,Business Intelligence Analyst,96200.0,US,50.0,US,M
2023,SE,FT,Data Analyst,184100.0,US,100.0,US,M
2024,SE,FT,AI Engineer,206500.0,US,100.0,US,L
2024,MI,FT,AI Engineer,180200.0,US,0.0,US,S
2023,SE,FT,Analytics Engineer,141100.0,SG,50.0,US,M
2022,EX,FT,Data Analyst,61400.0,BR,100.0,BR,L
2024,EN,FT,Machine Learning Engineer,113500.0,US,100.0,US,
2021,MI,FT,Data Engineer,54300.0,US,0.0,IN,L
2022,MI,FT,Data Scientist,177900.0,US,50.0,US,L
2023,MI,FT,Data Engineer,121000.0,GB,50.0,GB,M
2024,MI,FT,Data Engineer,168300.0,US,50.0,US,L
2022,SE,FT,Business Intelligence Analyst,143300.0,US,100.0,US,L
2023,SE,FT,Analytics Engineer,187800.0,US,0.0,US,M
2022,EX,FT,Data Scientist,254300.0,DE,100.0,DE,M
2024,EX,FT,Analytics Engineer,231800.0,GB,0.0,GB,L
2021,EN,FT,Data Scientist,60100.0,GB,100.0,GB,M
2023,MI,FT,Machine Learning Engineer,60500.0,PL,0.0,PL,S
2023,EN,FT,Data Analyst,62100.0,AU,0.0,AU,M
2022,MI,FT,Research Scientist,148300.0,US,100.0,US,M
2022,SE,FT,Business Intelligence Analyst,185600.0,DE,0.0,US,M
2021,EN,FT,AI Engineer,94400.0,US,0.0,NL,L
2023,EN,FT,Data Analyst,62800.0,CA,0.0,CA,M
2022,EX,FT,Data Analyst,180400.0,CA,,CA,S
2021,EN,FT,Data Architect,117900.0,US,0.0,US,M
2023,SE,FT,research scientist,229100.0,US,0.0,US,M
2023,MI,FT,Data Analyst,131300.0,US,50.0,US,M
2024,EN,FT,Data Analyst,78500.0,US,0.0,US,L
2024,SE,FT,Research Scientist,167400.0,CA,50.0,CA,M
2020,EN,FT,Analytics Engineer,83300.0,FR,50.0,FR,M
2024,SE,FT,Data Engineer,196000.0,US,0.0,US,S
2022,SE,FT,Data Analyst,170500.0,US,0.0,US,M
2024,MI,FT,Data Scientist,115000.0,GB,0.0,GB,M
2023,SE,FT,Machine Learning Engineer,112200.0,IN,100.0,IN,M
2024,EN,FT,Data Engineer,93300.0,FR,0.0,US,M
2020,SE,FT,Analytics Engineer,127000.0,US,50.0,US,S
2021,EX,FL,Data Engineer,213700.0,US,100.0,US,S
2023,EN,FT,Data Engineer,106400.0,CA,0.0,CA,M
2024,SE,PT,Data Scientist,129100.0,US,100.0,US,M
2023,MI,FT,Analytics Engineer,215800.0,CH,100.0,CH,L
2021,EN,FT,Machine Learning Engineer,37700.0,IN,100.0,IN,M
2024,MI,FT,Data Engineer,148800.0,US,0.0,US,M
2023,SE,FT,Data Analyst,49200.0,IN,100.0,IN,S
2023,EX,FT,Data Scientist,64000.0,BR,50.0,BR,S
2021,SE,FT,Research Scientist,236700.0,US,50.0,US,L
2024,MI,FT,Data Science Manager,186500.0,US,0.0,US,M
2023,MI,FT,Machine Learning Engineer,50800.0,BR,100.0,BR,M
2023,EX,FT,Data Scientist,199100.0,US,0.0,US,S
2024,SE,FT,Data Engineer,213900.0,US,0.0,US,M
2021,SE,FT,Business Intelligence Analyst,99700.0,FR,100.0,FR,
2024,MI,FT,Business Intelligence Analyst,158300.0,US,50.0,US,S
2024,MI,FT,Business Intelligence Analyst,37200.0,BR,0.0,BR,L
2021,MI,FT,Data Scientist,119000.0,US,100.0,US,M
2024,MI,FT,Data Scientist,174100.0,US,50.0,US,M
2020,SE,FT,Data Engineer,215400.0,PT,0.0,US,M
2022,EN,FT,Machine Learning Engineer,45800.0,PT,100.0,PT,M
2021,EN,FT,Analytics Engineer,76700.0,DE,0.0,DE,M
2024,EX,FT,AI Engineer,128500.0,IN,50.0,IN,L
2021,MI,FT,Analytics Engineer,77900.0,PL,,PL,M
2022,MI,FT,Machine Learning Engineer,186200.0,US,0.0,US,L
2022,SE,FT,Business Intelligence Analyst,63900.0,IN,100.0,IN,L
2024,MI,FT,Data Analyst,66900.0,ES,50.0,ES,L
2022,MI,FT,Data Architect,122900.0,CA,0.0,CA,M
2024,MI,FT,Data Analyst,118800.0,US,100.0,US,M
2024,MI,FT,Data Engineer,194900.0,US,0.0,US,L
2024,SE,FT,Data Engineer,332400.0,US,100.0,US,L
2023,EN,FT,AI Engineer,130700.0,GB,50.0,US,M
2022,MI,FT,Data Engineer,109900.0,US,0.0,DE,M
2023,SE,FT,Business Intelligence Analyst,197200.0,US,100.0,US,L
2022,SE,FT,Data Scientist,,US,0.0,US,L
2023,SE,FT,Analytics Engineer,53200.0,BR,100.0,BR,L
2024,SE,FT,Data Engineer,146100.0,DE,0.0,DE,M
2024,EN,FT,AI Engineer,144400.0,US,0.0,US,M
2024,SE,FT,Business Intelligence Analyst,161000.0,US,0.0,US,M
2022,SE,FT,Machine Learning Engineer,257200.0,US,100.0,US,L
2023,SE,FT,Analytics Engineer,233200.0,US,50.0,US,M
2023,MI,FT,Data Scientist,72300.0,PT,0.0,PT,L
2023,SE,FT,Data Scientist,160100.0,US,50.0,US,S
2023,SE,FT,Data Engineer,76200.0,BR,50.0,BR,M
2023,EX,FT,Data Analyst,182300.0,US,100.0,US,M
2024,SE,FT,Data Analyst,125200.0,GB,0.0,GB,M
2021,SE,FT,Machine Learning Engineer,140000.0,US,0.0,US,M
2024,EX,FT,Data Scientist,160900.0,FR,50.0,FR,M
2021,MI,FT,Research Scientist,112200.0,US,50.0,US,S
2021,SE,FT,Research Scientist,193200.0,US,100.0,US,M
2024,EN,FT,Data Scientist,96900.0,CA,50.0,CA,M
2020,SE,FT,Research Scientist,137100.0,FR,,FR,M
2021,MI,FT,data engineer,127600.0,CA,100.0,CA,L
2024,EX,FT,Data Engineer,375800.0,US,0.0,US,L
2022,MI,FT,Data Scientist,74900.0,ES,0.0,ES,L
2023,MI,FT,Data Engineer,131100.0,US,100.0,US,L
2023,EN,FT,Research Scientist,86000.0,GB,50.0,GB,L
2021,SE,FT,machine learning engineer,258500.0,US,0.0,US,M
2020,MI,FT,Data Scientist,96900.0,DE,50.0,DE,M
2023,EX,FT,Machine Learning Engineer,304200.0,US,50.0,US,M
2024,MI,FT,Data Engineer,153000.0,US,0.0,US,L
2024,MI,FT,Data Engineer,146200.0,US,0.0,US,S
2024,SE,FT,Data Engineer,177800.0,US,50.0,US,S
2020,EN,FT,Business Intelligence Analyst,45500.0,DE,50.0,DE,M
2024,EN,FT,Machine Learning Engineer,152100.0,CH,0.0,CH,M
2024,SE,FT,Data Scientist,151800.0,GB,100.0,GB,S
2022,SE,FT,Analytics Engineer,143500.0,US,50.0,US,S
2021,MI,FT,Data Analyst,36800.0,IN,100.0,IN,M
2023,EN,FT,Data Engineer,28900.0,IN,100.0,IN,M
2021,MI,FT,Data Engineer,178700.0,US,0.0,CA,L
2023,MI,FT,Data Engineer,171300.0,US,0.0,US,L
2024,SE,FT,AI Engineer,273400.0,US,0.0,US,L
2023,SE,PT,Data Engineer,95200.0,AU,50.0,AU,M
2023,EN,FT,Data Engineer,121300.0,US,0.0,US,L
2023,SE,FT,Data Engineer,244200.0,US,100.0,US,L
2024,MI,FT,Data Analyst,91900.0,FR,0.0,FR,L
2023,SE,FT,Machine Learning Engineer,248300.0,US,100.0,US,M
2024,EN,FT,Data Scientist,26800.0,BR,50.0,BR,S
2023,MI,FT,Data Analyst,79400.0,US,50.0,FR,M
2024,SE,FT,Data Analyst,168900.0,US,0.0,US,L
2023,SE,FT,Machine Learning Engineer,270500.0,CA,0.0,CA,M
2021,SE,FT,Data Analyst,98100.0,NL,100.0,NL,M
2024,EN,FT,Data Analyst,52500.0,DE,0.0,DE,M
2021,SE,FT,Data Architect,211200.0,US,100.0,US,M
2023,MI,FT,Data Analyst,107300.0,US,0.0,US,M
2024,EN,FT,Research Scientist,124100.0,US,100.0,US,M
2023,MI,FT,AI Engineer,188900.0,US,100.0,US,L
2023,MI,FT,Business Intelligence Analyst,84300.0,DE,0.0,DE,M
2023,SE,FT,Data Engineer,153900.0,US,50.0,CA,M
2023,EN,FT,Data Scientist,99700.0,US,100.0,US,M
2023,SE,FT,Research Scientist,154700.0,CH,50.0,NL,L
2022,SE,FT,Data Scientist,225800.0,US,100.0,US,M
2024,MI,FT,Data Analyst,97700.0,GB,100.0,GB,M
2024,SE,FT,Data Analyst,104500.0,FR,0.0,FR,M
2021,MI,FT,Data Scientist,188700.0,US,50.0,US,M
2022,SE,FT,Data Analyst,158900.0,US,0.0,US,M
2024,MI,FT,Business Intelligence Analyst,128500.0,US,50.0,US,M
2022,EN,FT,Business Intelligence Analyst,30000.0,IN,0.0,IN,L
2024,EN,FT,Data Analyst,100900.0,CH,0.0,CH,S
2024,EX,FT,Data Analyst,171400.0,GB,0.0,GB,S
2024,SE,FT,Research Scientist,136400.0,JP,100.0,JP,M
2023,SE,FT,Data Scientist,97000.0,PL,0.0,PL,L
2024,SE,FT,Business Intelligence Analyst,132000.0,DE,50.0,DE,M
2023,EN,FT,Data Engineer,76200.0,CA,50.0,CA,M
2023,MI,FT,Data Engineer,159200.0,US,100.0,US,M
2022,SE,FT,Data Scientist,246600.0,US,50.0,US,L
2021,EX,FT,Business Intelligence Analyst,176000.0,US,0.0,US,S
2023,SE,FT,Machine Learning Engineer,97000.0,PT,100.0,PT,M
2021,MI,FT,Machine Learning Engineer,205000.0,CH,100.0,CH,L
2022,MI,FT,Machine Learning Engineer,179400.0,US,100.0,US,M
2022,EN,FT,Machine Learning Engineer,46200.0,IN,0.0,IN,L
2020,MI,FT,Data Engineer,99800.0,US,0.0,CA,S
2024,SE,FT,Data Scientist,146500.0,FR,0.0,FR,M
2024,SE,FT,Machine Learning Engineer,215700.0,GB,50.0,GB,L
2021,SE,FT,Data Scientist,112200.0,ES,50.0,ES,M
2022,MI,FT,Data Architect,191500.0,US,0.0,US,M
2024,EN,FT,Data Engineer,76700.0,DE,100.0,DE,S
2023,MI,FT,Data Engineer,114300.0,US,0.0,US,M
2020,SE,FT,Data Engineer,161900.0,US,100.0,US,M
2024,MI,FT,Research Scientist,136700.0,US,100.0,US,M
2023,EN,FT,Business Intelligence Analyst,87200.0,US,0.0,US,L
2024,EN,FT,Data Scientist,82100.0,AU,0.0,AU,M
2024,EN,FT,Data Scientist,38100.0,IN,0.0,IN,M
2024,EN,FT,Machine Learning Engineer,73200.0,ES,0.0,ES,M
2022,EN,FT,Data Analyst,71300.0,US,0.0,GB,M
2022,MI,FT,Data Scientist,36400.0,IN,100.0,IN,S
2023,SE,FT,Business Intelligence Analyst,160600.0,US,0.0,US,L
2024,SE,FT,Data Engineer,118200.0,ES,0.0,ES,M
2021,MI,FT,Data Analyst,104400.0,US,50.0,US,L
2023,EN,FT,Data Scientist,112500.0,US,50.0,US,L
2022,EX,FT,Data Analyst,204100.0,US,100.0,US,L
2023,SE,FT,Machine Learning Engineer,250700.0,US,0.0,US,S
2023,MI,FT,Data Engineer,87400.0,ES,50.0,ES,M
2024,EN,FT,Research Scientist,102600.0,US,0.0,US,L
2022,SE,FT,Data Engineer,113500.0,FR,100.0,FR,L
2022,MI,FT,Data Analyst,104600.0,US,100.0,US,M
2023,EN,FT,Data Analyst,65500.0,GB,100.0,GB,S
2021,EN,FT,Data Analyst,28100.0,IN,100.0,IN,M
2021,MI,FT,Analytics Engineer,51400.0,PT,0.0,PT,M
2024,EN,FT,Machine Learning Engineer,139300.0,US,0.0,US,M
2021,SE,FT,Data Engineer,132900.0,DE,100.0,DE,L
2023,MI,FT,Data Analyst,115800.0,CA,100.0,CA,M
2023,SE,FT,Research Scientist,238500.0,US,0.0,US,S
2021,MI,FT,Data Engineer,110600.0,FR,100.0,US,M
2024,MI,FT,Data Scientist,120000.0,US,50.0,DE,L
2023,SE,FT,Data Scientist,177800.0,GB,100.0,GB,M
2020,EN,FT,AI Engineer,78700.0,US,50.0,US,L
2024,SE,FT,Data Analyst,145400.0,SG,100.0,SG,M
2023,MI,FT,Data Science Manager,264200.0,US,100.0,US,M
2023,EN,FT,Data Architect,131300.0,US,100.0,US,L
2023,MI,FT,Data Analyst,131300.0,US,0.0,US,M
2021,SE,FT,Machine Learning Engineer,255200.0,FR,0.0,CH,M
2023,EN,FT,Data Architect,84900.0,AU,0.0,AU,L
2023,MI,FT,Data Analyst,64900.0,FR,0.0,FR,M
2024,EX,FL,Business Intelligence Analyst,233300.0,US,0.0,US,L
2024,EN,FT,Data Scientist,128500.0,US,100.0,US,M
2021,MI,FT,Business Intelligence Analyst,132100.0,US,0.0,US,M
2021,SE,FT,Data Scientist,168800.0,US,0.0,US,L
2023,EN,FT,Data Science Manager,101200.0,DE,0.0,DE,L
2022,MI,FT,Data Scientist,118500.0,DE,100.0,DE,L
2022,EN,FT,Data Analyst,88000.0,US,100.0,CH,L
2021,EN,FT,Data Analyst,70300.0,CH,0.0,CH,L
2023,MI,FT,Data Engineer,162600.0,US,0.0,US,M
2024,EX,FT,Data Engineer,278000.0,AU,0.0,AU,M
2024,EX,FT,Data Analyst,194700.0,US,0.0,US,M
2023,SE,FT,Research Scientist,183300.0,US,50.0,US,S
2024,SE,FT,Data Analyst,125400.0,US,50.0,US,M
2024,MI,FT,Data Engineer,212800.0,US,100.0,US,M
2024,MI,FT,Business Intelligence Analyst,39000.0,IN,0.0,IN,M
2022,MI,FT,Machine Learning Engineer,96100.0,PL,50.0,PL,M
2024,MI,FT,Data Scientist,149100.0,US,100.0,US,S
2022,MI,FT,Research Scientist,185400.0,US,100.0,US,L
2024,MI,FT,Research Scientist,133200.0,NL,100.0,NL,M
2023,SE,FT,Data Architect,174100.0,GB,0.0,GB,M
2023,EN,FT,Data Science Manager,133100.0,US,0.0,US,M
2020,EN,FT,Business Intelligence Analyst,63700.0,US,0.0,US,L
2023,MI,FT,Machine Learning Engineer,44100.0,IN,50.0,IN,S
2024,MI,FT,Business Intelligence Analyst,75300.0,ES,0.0,ES,L
2024,SE,FT,Business Intelligence Analyst,153700.0,GB,0.0,US,M
2024,EX,FT,Data Engineer,192400.0,FR,0.0,FR,L
2024,SE,FT,ai engineer,331700.0,US,100.0,US,L
2020,EN,FT,Machine Learning Engineer,108100.0,US,0.0,US,M
2022,SE,FT,Data Analyst,152400.0,US,50.0,US,M
2022,EN,FT,ai engineer,76900.0,SG,100.0,SG,M
2020,MI,FT,Research Scientist,114100.0,US,0.0,CA,M
2024,EN,FT,Data Analyst,77300.0,US,0.0,US,
2022,EN,FT,Machine Learning Engineer,65000.0,PL,50.0,PL,L
2023,SE,FT,Data Scientist,75300.0,IN,,IN,L
2024,MI,FT,Data Analyst,94900.0,ES,0.0,ES,M
2023,EN,FT,Business Intelligence Analyst,78100.0,CA,0.0,US,L
2024,MI,FT,Analytics Engineer,167200.0,US,100.0,US,L
2024,SE,FT,Analytics Engineer,198500.0,CA,50.0,CA,L
2024,MI,FT,Analytics Engineer,113800.0,US,0.0,US,S
2022,EN,FT,Data Analyst,24300.0,IN,50.0,IN,L
2023,SE,FT,Machine Learning Engineer,159900.0,DE,0.0,DE,M
2023,MI,FT,Data Engineer,160500.0,US,0.0,US,M
2020,EN,FT,Data Engineer,89900.0,DE,100.0,DE,L
2023,SE,FT,Data Architect,88100.0,BR,100.0,BR,L
2023,SE,FT,Data Engineer,266200.0,US,100.0,US,M
2023,SE,FT,Data Analyst,116500.0,US,0.0,SG,M
2023,SE,FT,Data Scientist,214000.0,GB,0.0,US,L
2024,SE,FT,Data Engineer,137000.0,FR,100.0,FR,S
2022,SE,FT,Analytics Engineer,216200.0,US,0.0,US,M
2024,SE,FT,Data Architect,218900.0,US,0.0,US,M
2024,SE,FT,Analytics Engineer,72300.0,US,0.0,PT,S
2024,SE,FT,Data Analyst,146600.0,US,0.0,US,M
2024,SE,FT,Data Science Manager,283400.0,US,0.0,US,M
2022,MI,FT,Data Engineer,110500.0,FR,50.0,FR,L
2023,EN,FT,Data Analyst,76300.0,GB,100.0,GB,L
2022,SE,FT,Business Intelligence Analyst,176500.0,US,50.0,US,S
2023,EX,FT,Research Scientist,246900.0,DE,50.0,GB,M
2021,MI,FT,Data Scientist,100000.0,FR,100.0,FR,L
2023,SE,FT,Business Intelligence Analyst,183600.0,US,100.0,US,M
2023,SE,FT,Data Engineer,224400.0,US,100.0,US,M
2024,SE,FT,Data Scientist,288100.0,US,100.0,US,L
2020,EN,FT,Research Scientist,74900.0,CA,0.0,CA,M
2022,SE,FT,Business Intelligence Analyst,149900.0,US,50.0,US,M
2022,SE,FT,Business Intelligence Analyst,193000.0,US,100.0,US,L
2024,EN,PT,Machine Learning Engineer,55500.0,CA,0.0,CA,M
2023,MI,FT,Data Scientist,161400.0,US,100.0,US,M
2023,SE,FT,Data Engineer,195100.0,US,0.0,US,M
2023,SE,FT,Data Analyst,97200.0,GB,0.0,GB,M
2021,EX,FT,Machine Learning Engineer,325800.0,US,100.0,US,M
2024,SE,FT,Machine Learning Engineer,194600.0,JP,50.0,JP,M
2021,EN,FT,Analytics Engineer,58400.0,FR,100.0,FR,L
2024,EN,FT,Data Engineer,61200.0,GB,0.0,GB,S
2024,MI,FT,Data Analyst,153700.0,US,0.0,US,L
2023,MI,FT,Data Analyst,45200.0,GB,50.0,IN,M
2023,EN,FT,Data Engineer,102100.0,US,0.0,US,L
2024,MI,FT,Data Scientist,151500.0,US,50.0,US,M
2020,SE,FT,Data Analyst,79500.0,FR,100.0,US,S
2022,MI,FT,Data Scientist,198700.0,US,0.0,US,M
2021,EN,FT,Machine Learning Engineer,113400.0,US,100.0,US,L
2022,EN,FT,Machine Learning Engineer,110400.0,CA,100.0,CA,M
2024,SE,FT,Data Analyst,126900.0,CA,0.0,GB,M
2022,MI,FT,Data Analyst,122600.0,US,50.0,US,L
2023,SE,FT,Data Engineer,243400.0,US,50.0,US,M
2023,EN,FT,Data Scientist,106900.0,US,50.0,US,M
2024,EN,FT,Business Intelligence Analyst,81600.0,US,50.0,US,M
2022,SE,FT,Analytics Engineer,159600.0,US,0.0,US,M
2022,MI,FT,Data Engineer,158200.0,US,100.0,US,M
2024,MI,FT,Machine Learning Engineer,180200.0,US,0.0,US,L
2022,MI,FT,Research Scientist,135700.0,US,100.0,US,M
2023,SE,FT,Data Engineer,193700.0,US,50.0,US,M
2021,MI,FT,AI Engineer,179400.0,US,100.0,US,M
